資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180622,3434,11,11,3205907,14.12
20180622,3434,12,5,2615675,11.52
20180622,3434,13,3,2228166,9.81
20180622,3434,14,0,0,0.00
20180622,3434,15,4,5510788,24.27
20180622,3434,16,0,0,0.00
20180622,3434,17,1211,22700000,100.00
20180622,3437,1,1157,360481,0.24
20180622,3437,2,9237,18842594,12.59
20180622,3437,3,1291,10591666,7.08
20180622,3437,4,365,4761513,3.18
20180622,3437,5,254,4806664,3.21
20180622,3437,6,192,4966629,3.32
20180622,3437,7,93,3367308,2.25
20180622,3437,8,82,3868168,2.58
20180622,3437,9,91,6685626,4.47
20180622,3437,10,42,6197038,4.14
20180622,3437,11,18,5272000,3.52
20180622,3437,12,12,5789000,3.87
20180622,3437,13,4,2816000,1.88
20180622,3437,14,0,0,0.00
20180622,3437,15,12,71223313,47.62
20180622,3437,16,0,0,0.00
20180622,3437,17,12850,149548000,100.00
20180622,3438,1,13302,639406,0.94
20180622,3438,2,5725,11907051,17.67
20180622,3438,3,834,6486777,9.62
20180622,3438,4,230,2919659,4.33
20180622,3438,5,153,2774363,4.11
20180622,3438,6,131,3284020,4.87
20180622,3438,7,39,1389004,2.06
20180622,3438,8,40,1879262,2.78
20180622,3438,9,76,5316244,7.88
20180622,3438,10,28,4489944,6.66
20180622,3438,11,18,5039150,7.47
20180622,3438,12,7,3785793,5.61
20180622,3438,13,3,1983172,2.94
20180622,3438,14,1,915000,1.35
20180622,3438,15,5,14570890,21.62
20180622,3438,16,0,0,0.00
20180622,3438,17,20592,67379735,100.00
20180622,3441,1,9912,123757,0.30
20180622,3441,2,4203,8131100,20.30
20180622,3441,3,458,3719166,9.28
20180622,3441,4,118,1515179,3.78
20180622,3441,5,69,1303430,3.25
20180622,3441,6,54,1364809,3.40
20180622,3441,7,25,910270,2.27
20180622,3441,8,11,500079,1.24
20180622,3441,9,24,1703631,4.25
20180622,3441,10,24,3291807,8.22
20180622,3441,11,19,5564266,13.89
20180622,3441,12,6,2805315,7.00
20180622,3441,13,2,1443655,3.60
20180622,3441,14,2,1825997,4.56
20180622,3441,15,4,5837459,14.57
20180622,3441,16,0,0,0.00
20180622,3441,17,14931,40039920,100.00
20180622,3443,1,2467,314585,0.23
20180622,3443,2,5262,8815364,6.57
20180622,3443,3,394,3023192,2.25
20180622,3443,4,124,1569698,1.17
20180622,3443,5,75,1366024,1.01
20180622,3443,6,74,1877594,1.40
20180622,3443,7,51,1785140,1.33
20180622,3443,8,33,1528819,1.14
20180622,3443,9,83,6304873,4.70
20180622,3443,10,63,8890538,6.63
20180622,3443,11,41,11907617,8.88
20180622,3443,12,14,7226834,5.39
20180622,3443,13,13,8810310,6.57
20180622,3443,14,6,5663359,4.22
20180622,3443,15,12,64927964,48.44
20180622,3443,16,0,0,0.00
20180622,3443,17,8712,134011911,100.00
20180622,3444,1,543,108102,0.27
20180622,3444,2,1871,3810301,9.74
20180622,3444,3,272,2216495,5.66
20180622,3444,4,102,1289194,3.29
20180622,3444,5,44,833994,2.13
20180622,3444,6,42,1111731,2.84
20180622,3444,7,25,879238,2.24
20180622,3444,8,11,512917,1.31
20180622,3444,9,37,2543274,6.50
20180622,3444,10,19,2830101,7.23
20180622,3444,11,16,4357109,11.13
20180622,3444,12,4,1861113,4.75
20180622,3444,13,1,631238,1.61
20180622,3444,14,2,1841787,4.70
20180622,3444,15,9,14287992,36.52
20180622,3444,16,0,0,0.00
20180622,3444,17,2998,39114586,100.00
20180622,3450,1,10155,1142219,0.86
20180622,3450,2,9478,18440721,13.92
20180622,3450,3,1219,9033213,6.82
20180622,3450,4,372,4645871,3.50
20180622,3450,5,208,3770034,2.84
20180622,3450,6,157,3923928,2.96
20180622,3450,7,76,2680163,2.02
20180622,3450,8,40,1773696,1.33
20180622,3450,9,85,6093539,4.60
20180622,3450,10,43,6118450,4.61
20180622,3450,11,31,8654629,6.53
20180622,3450,12,12,6122765,4.62
20180622,3450,13,5,3328680,2.51
20180622,3450,14,9,7830295,5.91
20180622,3450,15,16,48879417,36.90
20180622,3450,16,0,0,0.00
20180622,3450,17,21906,132437620,100.00
20180622,3452,1,3951,769429,0.09
20180622,3452,2,16298,38328340,4.91
20180622,3452,3,3921,31705413,4.06
20180622,3452,4,1177,14978904,1.92
20180622,3452,5,1134,20941395,2.68
20180622,3452,6,813,21019193,2.69
20180622,3452,7,403,14396327,1.84
20180622,3452,8,307,14316973,1.83
20180622,3452,9,446,32555791,4.17
20180622,3452,10,223,31415307,4.03
20180622,3452,11,82,22015644,2.82
20180622,3452,12,21,10467681,1.34
20180622,3452,13,8,5544038,0.71
20180622,3452,14,6,5368993,0.68
20180622,3452,15,35,515626314,66.15
20180622,3452,16,0,0,0.00
20180622,3452,17,28825,779449742,100.00
20180622,3454,1,11969,616385,0.74
20180622,3454,2,3788,7193768,8.71
20180622,3454,3,480,3316735,4.02
20180622,3454,4,177,2096637,2.54
20180622,3454,5,65,1130352,1.37
20180622,3454,6,61,1486782,1.80
20180622,3454,7,36,1270045,1.53
20180622,3454,8,14,624470,0.75
20180622,3454,9,42,2895238,3.50
20180622,3454,10,18,2408002,2.91
20180622,3454,11,11,3075357,3.72
20180622,3454,12,3,1599351,1.93
20180622,3454,13,2,1402688,1.70
20180622,3454,14,1,921622,1.11
20180622,3454,15,4,52467672,63.59
20180622,3454,16,0,0,0.00
20180622,3454,17,16671,82505104,100.00
20180622,3455,1,12149,161924,0.26
20180622,3455,2,5599,11076801,18.02
20180622,3455,3,713,5817848,9.46
20180622,3455,4,197,2524209,4.10
20180622,3455,5,130,2414663,3.92
20180622,3455,6,104,2691235,4.37
20180622,3455,7,56,2043424,3.32
20180622,3455,8,36,1668316,2.71
20180622,3455,9,66,4575049,7.44
20180622,3455,10,44,6189248,10.06
20180622,3455,11,26,7333359,11.93
20180622,3455,12,8,3624096,5.89
20180622,3455,13,4,2479854,4.03
20180622,3455,14,2,1733000,2.81
20180622,3455,15,5,7135724,11.60
20180622,3455,16,0,0,0.00
20180622,3455,17,19139,61468750,100.00
20180622,3465,1,2623,154042,1.17
20180622,3465,2,232,552284,4.19
20180622,3465,3,60,419767,3.18
20180622,3465,4,24,294114,2.23
20180622,3465,5,16,277325,2.10
20180622,3465,6,9,216948,1.64
20180622,3465,7,14,494953,3.76
20180622,3465,8,9,400772,3.04
20180622,3465,9,9,664781,5.05
20180622,3465,10,5,741451,5.63
20180622,3465,11,3,805295,6.11
20180622,3465,12,1,586053,4.45
20180622,3465,13,0,0,0.00
20180622,3465,14,1,944925,7.18
20180622,3465,15,3,6607625,50.20
20180622,3465,16,0,0,0.00
20180622,3465,17,3009,13160335,100.00
20180622,3466,1,588,93179,0.15
20180622,3466,2,1253,2382109,3.91
20180622,3466,3,208,1602048,2.63
20180622,3466,4,88,1092393,1.79
20180622,3466,5,46,834854,1.37
20180622,3466,6,64,1596545,2.62
20180622,3466,7,21,741838,1.21
20180622,3466,8,19,857054,1.40
20180622,3466,9,32,2122880,3.48
20180622,3466,10,20,2894517,4.75
20180622,3466,11,15,3796388,6.23
20180622,3466,12,11,5503973,9.03
20180622,3466,13,7,5278309,8.66
20180622,3466,14,4,3547354,5.82
20180622,3466,15,13,28544132,46.88
20180622,3466,16,0,0,0.00
20180622,3466,17,2389,60887573,100.00
20180622,3469,1,15,4196,0.01
20180622,3469,2,61,129850,0.48
20180622,3469,3,30,211432,0.79
20180622,3469,4,10,120733,0.45
20180622,3469,5,4,69929,0.26
20180622,3469,6,6,158428,0.59
20180622,3469,7,11,380393,1.42
20180622,3469,8,8,370046,1.38
20180622,3469,9,20,1419194,5.31
20180622,3469,10,9,1451520,5.43
20180622,3469,11,12,3959352,14.82
20180622,3469,12,5,2456206,9.19
20180622,3469,13,3,2064283,7.72
20180622,3469,14,5,4451906,16.66
20180622,3469,15,6,9462093,35.42
20180622,3469,16,0,0,0.00
20180622,3469,17,205,26709561,100.00
20180622,3470,1,0,0,0.00
20180622,3470,2,2,2000,100.00
20180622,3470,3,0,0,0.00
20180622,3470,4,0,0,0.00
20180622,3470,5,0,0,0.00
20180622,3470,6,0,0,0.00
20180622,3470,7,0,0,0.00
20180622,3470,8,0,0,0.00
20180622,3470,9,0,0,0.00
20180622,3470,10,0,0,0.00
20180622,3470,11,0,0,0.00
20180622,3470,12,0,0,0.00
20180622,3470,13,0,0,0.00
20180622,3470,14,0,0,0.00
20180622,3470,15,0,0,0.00
20180622,3470,16,0,0,0.00
20180622,3470,17,2,2000,100.00
20180622,3471,1,15,4237,0.00
20180622,3471,2,251,585317,0.96
20180622,3471,3,64,553150,0.90
20180622,3471,4,30,399191,0.65
20180622,3471,5,18,346000,0.56
20180622,3471,6,17,442000,0.72
20180622,3471,7,18,632064,1.03
20180622,3471,8,15,732469,1.20
20180622,3471,9,35,2455869,4.03
20180622,3471,10,12,1683791,2.76
20180622,3471,11,14,3898665,6.40
20180622,3471,12,5,2428204,3.98
20180622,3471,13,4,3039347,4.99
20180622,3471,14,1,1000000,1.64
20180622,3471,15,11,42657796,70.09
20180622,3471,16,0,0,0.00
20180622,3471,17,510,60858100,100.00
20180622,3472,1,165,36862,0.04
20180622,3472,2,762,1708479,2.23
20180622,3472,3,241,1842324,2.41
20180622,3472,4,126,1555855,2.03
20180622,3472,5,74,1377810,1.80
20180622,3472,6,68,1766183,2.31
20180622,3472,7,47,1677751,2.19
20180622,3472,8,34,1619874,2.12
20180622,3472,9,102,7697680,10.09
20180622,3472,10,44,6599538,8.65
20180622,3472,11,30,8187617,10.73
20180622,3472,12,6,2909096,3.81
20180622,3472,13,5,3263037,4.27
20180622,3472,14,3,2588070,3.39
20180622,3472,15,7,33443824,43.84
20180622,3472,16,0,0,0.00
20180622,3472,17,1714,76274000,100.00
20180622,3475,1,1728,114081,0.45
20180622,3475,2,407,947031,3.79
20180622,3475,3,105,791005,3.16
20180622,3475,4,38,465735,1.86
20180622,3475,5,35,604178,2.41
20180622,3475,6,28,708103,2.83
20180622,3475,7,4,134730,0.53
20180622,3475,8,6,256828,1.02
20180622,3475,9,14,963004,3.85
20180622,3475,10,2,233947,0.93
20180622,3475,11,1,254408,1.01
20180622,3475,12,0,0,0.00
20180622,3475,13,1,675600,2.70
20180622,3475,14,0,0,0.00
20180622,3475,15,2,18834290,75.38
20180622,3475,16,0,0,0.00
20180622,3475,17,2371,24982940,100.00
20180622,3479,1,1261,51835,0.07
20180622,3479,2,4601,9684546,13.99
20180622,3479,3,727,5808669,8.39
20180622,3479,4,217,2819553,4.07
20180622,3479,5,166,3083455,4.45
20180622,3479,6,136,3473819,5.02
20180622,3479,7,63,2223626,3.21
20180622,3479,8,42,1901697,2.74
20180622,3479,9,69,4947804,7.15
20180622,3479,10,37,5176043,7.48
20180622,3479,11,12,2941574,4.25
20180622,3479,12,7,3294477,4.76
20180622,3479,13,3,2082101,3.00
20180622,3479,14,2,1727481,2.49
20180622,3479,15,4,19977484,28.87
20180622,3479,16,0,0,0.00
20180622,3479,17,7347,69194164,100.00
20180622,3481,1,82482,25676678,0.25
20180622,3481,2,159124,383616129,3.85
20180622,3481,3,47975,382627809,3.84
20180622,3481,4,16753,210268078,2.11
20180622,3481,5,12864,240610081,2.41
20180622,3481,6,11317,292426152,2.93
20180622,3481,7,5534,199032987,1.99
20180622,3481,8,4151,195475963,1.96
20180622,3481,9,7518,549769119,5.52
20180622,3481,10,3400,486301207,4.88
20180622,3481,11,1528,433578853,4.35
20180622,3481,12,504,248591136,2.49
20180622,3481,13,212,148523891,1.49
20180622,3481,14,124,113285857,1.13
20180622,3481,15,655,6042288037,60.71
20180622,3481,16,0,0,0.00
20180622,3481,17,354141,9952071977,100.00
20180622,3482,1,116,22079,0.32
20180622,3482,2,255,513624,7.52
20180622,3482,3,85,583889,8.55
20180622,3482,4,40,468599,6.86
20180622,3482,5,18,311818,4.57
20180622,3482,6,16,396785,5.81
20180622,3482,7,3,106010,1.55
20180622,3482,8,9,406165,5.95
20180622,3482,9,9,660904,9.68
20180622,3482,10,3,455968,6.68
20180622,3482,11,0,0,0.00
20180622,3482,12,2,1047530,15.35
20180622,3482,13,1,748522,10.97
20180622,3482,14,0,0,0.00
20180622,3482,15,1,1100231,16.12
20180622,3482,16,0,0,0.00
20180622,3482,17,558,6822124,100.00
20180622,3483,1,14185,335043,0.62
20180622,3483,2,2608,5436485,10.09
20180622,3483,3,584,4039751,7.50
20180622,3483,4,271,3236316,6.00
20180622,3483,5,111,1961728,3.64
20180622,3483,6,124,3036646,5.63
20180622,3483,7,59,2094864,3.88
20180622,3483,8,28,1280246,2.37
20180622,3483,9,70,4831032,8.97
20180622,3483,10,34,4568977,8.48
20180622,3483,11,16,5145991,9.55
20180622,3483,12,8,3943344,7.32
20180622,3483,13,6,4207825,7.81
20180622,3483,14,2,1730184,3.21
20180622,3483,15,4,8007568,14.86
20180622,3483,16,0,0,0.00
20180622,3483,17,18110,53856000,100.00
20180622,3484,1,8474,444257,0.63
20180622,3484,2,5248,10557301,15.13
20180622,3484,3,963,6905963,9.90
20180622,3484,4,378,4396132,6.30
20180622,3484,5,172,3019386,4.32
20180622,3484,6,160,3880767,5.56
20180622,3484,7,67,2268518,3.25
20180622,3484,8,43,1945461,2.78
20180622,3484,9,93,6374953,9.14
20180622,3484,10,51,7215305,10.34
20180622,3484,11,21,6170122,8.84
20180622,3484,12,2,929883,1.33
20180622,3484,13,2,1299079,1.86
20180622,3484,14,6,5443709,7.80
20180622,3484,15,6,8885721,12.74
20180622,3484,16,0,0,0.00
20180622,3484,17,15686,69736557,100.00
20180622,3485,1,89,40675,0.12
20180622,3485,2,160,434869,1.36
20180622,3485,3,62,446059,1.39
20180622,3485,4,33,415729,1.30
20180622,3485,5,19,336959,1.05
20180622,3485,6,39,946777,2.96
20180622,3485,7,24,834896,2.61
20180622,3485,8,14,643054,2.01
20180622,3485,9,28,1915500,5.99
20180622,3485,10,29,4182630,13.08
20180622,3485,11,17,4642472,14.52
20180622,3485,12,10,4658273,14.57
20180622,3485,13,4,2637671,8.25
20180622,3485,14,1,829501,2.59
20180622,3485,15,6,8989935,28.13
20180622,3485,16,0,0,0.00
20180622,3485,17,535,31955000,100.00
20180622,3489,1,650,125363,0.15
20180622,3489,2,679,1513012,1.82
20180622,3489,3,152,1232501,1.48
20180622,3489,4,50,654975,0.78
20180622,3489,5,56,1040312,1.25
20180622,3489,6,51,1329181,1.59
20180622,3489,7,26,938612,1.12
20180622,3489,8,16,740400,0.89
20180622,3489,9,39,2782074,3.34
20180622,3489,10,20,2959824,3.56
20180622,3489,11,11,3351416,4.03
20180622,3489,12,4,1990000,2.39
20180622,3489,13,3,2038000,2.45
20180622,3489,14,3,2625000,3.15
20180622,3489,15,8,59810000,71.94
20180622,3489,16,0,0,0.00
20180622,3489,17,1768,83130670,100.00
20180622,3490,1,13290,421780,0.61
20180622,3490,2,5328,10706657,15.57
20180622,3490,3,1051,7212981,10.49
20180622,3490,4,394,4551702,6.61
20180622,3490,5,156,2706936,3.93
20180622,3490,6,189,4478730,6.51
20180622,3490,7,68,2300927,3.34
20180622,3490,8,34,1541143,2.24
20180622,3490,9,68,4552708,6.62
20180622,3490,10,33,4438192,6.45
20180622,3490,11,26,6799480,9.88
20180622,3490,12,5,2666539,3.87
20180622,3490,13,8,5615689,8.16
20180622,3490,14,1,814526,1.18
20180622,3490,15,4,9952493,14.47
20180622,3490,16,0,0,0.00
20180622,3490,17,20655,68760483,100.00
20180622,3491,1,1937,142234,0.25
20180622,3491,2,3568,6670047,11.89
20180622,3491,3,443,3355149,5.98
20180622,3491,4,167,2061690,3.67
20180622,3491,5,84,1534560,2.73
20180622,3491,6,84,2109475,3.76
20180622,3491,7,39,1388393,2.47
20180622,3491,8,33,1506764,2.68
20180622,3491,9,60,4404770,7.85
20180622,3491,10,47,6773077,12.07
20180622,3491,11,24,6467104,11.53
20180622,3491,12,6,2758381,4.91
20180622,3491,13,3,2083245,3.71
20180622,3491,14,5,4275900,7.62
20180622,3491,15,6,10550452,18.81
20180622,3491,16,0,0,0.00
20180622,3491,17,6506,56081241,100.00
20180622,3492,1,190,48347,0.13
20180622,3492,2,1664,3549938,9.99
20180622,3492,3,283,2263608,6.37
20180622,3492,4,71,928872,2.61
20180622,3492,5,50,951753,2.67
20180622,3492,6,51,1334115,3.75
20180622,3492,7,17,613062,1.72
20180622,3492,8,17,793280,2.23
20180622,3492,9,22,1554016,4.37
20180622,3492,10,11,1648221,4.63
20180622,3492,11,11,3015728,8.48
20180622,3492,12,3,1499960,4.22
20180622,3492,13,0,0,0.00
20180622,3492,14,4,3702443,10.42
20180622,3492,15,2,13628257,38.35
20180622,3492,16,0,0,0.00
20180622,3492,17,2396,35531600,100.00
20180622,3494,1,8930,225444,0.12
20180622,3494,2,3914,9326424,5.19
20180622,3494,3,1130,9371460,5.22
20180622,3494,4,350,4525197,2.52
20180622,3494,5,318,5972999,3.32
20180622,3494,6,276,7307704,4.07
20180622,3494,7,153,5495229,3.06
20180622,3494,8,104,4835929,2.69
20180622,3494,9,192,13796832,7.68
20180622,3494,10,110,15318639,8.53
20180622,3494,11,52,14026871,7.81
20180622,3494,12,14,7001417,3.90
20180622,3494,13,7,4786801,2.66
20180622,3494,14,7,6064784,3.37
20180622,3494,15,18,71394904,39.78
20180622,3494,16,0,0,0.00
20180622,3494,17,15575,179450634,100.00
20180622,3496,1,18,4997,0.01
20180622,3496,2,92,221397,0.86
20180622,3496,3,28,247720,0.96
20180622,3496,4,16,207642,0.80
20180622,3496,5,11,201800,0.78
20180622,3496,6,17,445947,1.73
20180622,3496,7,10,351402,1.37
20180622,3496,8,10,460226,1.79
20180622,3496,9,15,1173299,4.57
20180622,3496,10,16,2393577,9.33
20180622,3496,11,3,915536,3.57
20180622,3496,12,5,2265504,8.83
20180622,3496,13,1,666640,2.60
20180622,3496,14,1,845920,3.29
20180622,3496,15,5,15236802,59.42
20180622,3496,16,0,0,0.00
20180622,3496,17,248,25638409,100.00
20180622,3497,1,9,2113,0.04
20180622,3497,2,38,107920,2.15
20180622,3497,3,17,143496,2.86
20180622,3497,4,5,68513,1.36
20180622,3497,5,8,153120,3.05
20180622,3497,6,7,187885,3.75
20180622,3497,7,6,218460,4.36
20180622,3497,8,7,329591,6.58
20180622,3497,9,8,669157,13.36
20180622,3497,10,7,912619,18.22
20180622,3497,11,2,686766,13.71
20180622,3497,12,1,433147,8.64
20180622,3497,13,0,0,0.00
20180622,3497,14,0,0,0.00
20180622,3497,15,1,1094885,21.86
20180622,3497,16,0,0,0.00
20180622,3497,17,116,5007672,100.00
20180622,3498,1,8456,174486,0.19
20180622,3498,2,6519,13393607,14.60
20180622,3498,3,940,7624014,8.31
20180622,3498,4,289,3754761,4.09
20180622,3498,5,176,3262622,3.55
20180622,3498,6,161,4146070,4.52
20180622,3498,7,73,2587456,2.82
20180622,3498,8,54,2510389,2.73
20180622,3498,9,101,7002186,7.63
20180622,3498,10,39,5148111,5.61
20180622,3498,11,18,4994879,5.44
20180622,3498,12,9,4298615,4.68
20180622,3498,13,2,1474497,1.60
20180622,3498,14,0,0,0.00
20180622,3498,15,9,31304032,34.14
20180622,3498,16,0,0,0.00
20180622,3498,17,16846,91675725,100.00
20180622,3499,1,2092,310539,0.56
20180622,3499,2,2884,6360773,11.57
20180622,3499,3,523,4175608,7.59
20180622,3499,4,146,1849658,3.36
20180622,3499,5,95,1794374,3.26
20180622,3499,6,86,2250648,4.09
20180622,3499,7,44,1560695,2.83
20180622,3499,8,20,941454,1.71
20180622,3499,9,40,2894057,5.26
20180622,3499,10,8,1154051,2.09
20180622,3499,11,15,4418298,8.03
20180622,3499,12,6,2887434,5.25
20180622,3499,13,1,716000,1.30
20180622,3499,14,2,1774475,3.22
20180622,3499,15,10,21882532,39.80
20180622,3499,16,0,0,0.00
20180622,3499,17,5972,54970596,100.00
20180622,3501,1,1666,234622,0.19
20180622,3501,2,6571,13099907,11.07
20180622,3501,3,921,7165440,6.05
20180622,3501,4,299,3778202,3.19
20180622,3501,5,145,2676624,2.26
20180622,3501,6,148,3737270,3.16
20180622,3501,7,82,2949030,2.49
20180622,3501,8,49,2243808,1.89
20180622,3501,9,88,6075774,5.13
20180622,3501,10,39,5818642,4.92
20180622,3501,11,25,6853073,5.79
20180622,3501,12,6,3151776,2.66
20180622,3501,13,2,1446047,1.22
20180622,3501,14,4,3482734,2.94
20180622,3501,15,13,55544978,46.96
20180622,3501,16,0,0,0.00
20180622,3501,17,10058,118257927,100.00
20180622,3502,1,24,8106,0.08
20180622,3502,2,114,304732,3.20
20180622,3502,3,49,394092,4.14
20180622,3502,4,21,264951,2.78
20180622,3502,5,23,418509,4.40
20180622,3502,6,17,446681,4.69
20180622,3502,7,9,315422,3.31
20180622,3502,8,14,677040,7.12
20180622,3502,9,13,919826,9.67
20180622,3502,10,4,506284,5.32
20180622,3502,11,7,2105657,22.15
20180622,3502,12,4,2003870,21.07
20180622,3502,13,0,0,0.00
20180622,3502,14,0,0,0.00
20180622,3502,15,1,1141133,12.00
20180622,3502,16,0,0,0.00
20180622,3502,17,300,9506303,100.00
20180622,3503,1,37,10020,0.01
20180622,3503,2,113,263094,0.51
20180622,3503,3,41,304161,0.59
20180622,3503,4,18,224715,0.44
20180622,3503,5,14,238227,0.46
20180622,3503,6,12,303598,0.59
20180622,3503,7,8,261729,0.51
20180622,3503,8,2,86000,0.16
20180622,3503,9,7,540954,1.06
20180622,3503,10,8,978780,1.93
20180622,3503,11,5,1695456,3.34
20180622,3503,12,1,557473,1.09
20180622,3503,13,5,3768251,7.43
20180622,3503,14,3,2847562,5.61
20180622,3503,15,18,38621278,76.17
20180622,3503,16,0,0,0.00
20180622,3503,17,292,50701298,100.00
20180622,3504,1,838,114724,0.10
20180622,3504,2,6541,11342140,9.94
20180622,3504,3,469,3718603,3.26
20180622,3504,4,133,1706961,1.49
20180622,3504,5,103,1908273,1.67
20180622,3504,6,69,1765698,1.54
20180622,3504,7,35,1232304,1.08
20180622,3504,8,22,1009258,0.88
20180622,3504,9,33,2335384,2.04
20180622,3504,10,14,1935440,1.69
20180622,3504,11,18,5416978,4.74
20180622,3504,12,3,1421000,1.24
20180622,3504,13,5,3645239,3.19
20180622,3504,14,5,4571442,4.00
20180622,3504,15,14,71936341,63.06
20180622,3504,16,0,0,0.00
20180622,3504,17,8302,114059785,100.00
20180622,3505,1,47,9499,0.13
20180622,3505,2,39,85399,1.16
20180622,3505,3,66,375017,5.13
20180622,3505,4,7,76722,1.05
20180622,3505,5,2,33088,0.45
20180622,3505,6,1,22050,0.30
20180622,3505,7,0,0,0.00
20180622,3505,8,0,0,0.00
20180622,3505,9,1,68000,0.93
20180622,3505,10,0,0,0.00
20180622,3505,11,1,220000,3.01
20180622,3505,12,0,0,0.00
20180622,3505,13,1,775521,10.62
20180622,3505,14,1,863925,11.83
20180622,3505,15,1,4771663,65.35
20180622,3505,16,0,0,0.00
20180622,3505,17,167,7300884,100.00
20180622,3506,1,62,30438,0.33
20180622,3506,2,313,787095,8.63
20180622,3506,3,114,834321,9.15
20180622,3506,4,44,564405,6.18
20180622,3506,5,21,362027,3.97
20180622,3506,6,28,706183,7.74
20180622,3506,7,13,450838,4.94
20180622,3506,8,12,530249,5.81
20180622,3506,9,15,1074925,11.78
20180622,3506,10,9,1201627,13.17
20180622,3506,11,3,875134,9.59
20180622,3506,12,2,988735,10.84
20180622,3506,13,1,712155,7.81
20180622,3506,14,0,0,0.00
20180622,3506,15,0,0,0.00
20180622,3506,16,0,0,0.00
20180622,3506,17,637,9118132,100.00
20180622,3507,1,25,2156,0.00
20180622,3507,2,133,305829,0.96
20180622,3507,3,21,174000,0.54
20180622,3507,4,22,277001,0.87
20180622,3507,5,14,267000,0.83
20180622,3507,6,24,656000,2.06
20180622,3507,7,8,301000,0.94
20180622,3507,8,14,673000,2.11
20180622,3507,9,6,488000,1.53
20180622,3507,10,6,889000,2.79
20180622,3507,11,6,1607014,5.05
20180622,3507,12,0,0,0.00
20180622,3507,13,1,700000,2.20
20180622,3507,14,2,1750000,5.50
20180622,3507,15,7,23710000,74.55
20180622,3507,16,0,0,0.00
20180622,3507,17,289,31800000,100.00
20180622,3508,1,10821,101777,0.10
20180622,3508,2,5571,10744141,11.12
20180622,3508,3,625,5156787,5.33
20180622,3508,4,153,2008823,2.08
20180622,3508,5,114,2122137,2.19
20180622,3508,6,112,2920200,3.02
20180622,3508,7,50,1810644,1.87
20180622,3508,8,32,1517161,1.57
20180622,3508,9,54,4055650,4.19
20180622,3508,10,30,4173257,4.32
20180622,3508,11,23,7081464,7.33
20180622,3508,12,10,5137087,5.31
20180622,3508,13,10,7249808,7.50
20180622,3508,14,2,1881693,1.94
20180622,3508,15,15,40617108,42.05
